Date,EBITDA,Ticker
2006-12-31,210.4,CHOLAHLDNG
2007-03-31,272.64,CHOLAHLDNG
2007-06-30,290.49,CHOLAHLDNG
2007-07-13,290.49,CHOLAHLDNG
2007-09-30,296.37,CHOLAHLDNG
2007-12-31,312.49,CHOLAHLDNG
2008-03-31,307.61,CHOLAHLDNG
2008-06-30,323.21,CHOLAHLDNG
2008-07-15,323.21,CHOLAHLDNG
2008-09-30,344.78,CHOLAHLDNG
2008-12-31,302.16,CHOLAHLDNG
2009-03-31,311.81,CHOLAHLDNG
2009-06-30,329.38,CHOLAHLDNG
2009-07-14,329.38,CHOLAHLDNG
2009-09-30,328.55,CHOLAHLDNG
2009-12-31,394.24,CHOLAHLDNG
2010-03-31,440.79,CHOLAHLDNG
2010-06-30,582.0,CHOLAHLDNG
2010-07-12,582.0,CHOLAHLDNG
2010-09-30,760.81,CHOLAHLDNG
2010-12-31,918.24,CHOLAHLDNG
2011-03-31,1124.13,CHOLAHLDNG
2011-07-07,1042.9,CHOLAHLDNG
2011-08-01,1221.38,CHOLAHLDNG
2011-11-02,1361.72,CHOLAHLDNG
2012-02-01,1535.76,CHOLAHLDNG
2012-03-31,1535.76,CHOLAHLDNG
2012-04-30,1675.52,CHOLAHLDNG
2012-06-27,1679.04,CHOLAHLDNG
2012-08-06,1861.24,CHOLAHLDNG
2012-11-02,2003.57,CHOLAHLDNG
2013-01-31,1797.35,CHOLAHLDNG
2013-02-04,1797.35,CHOLAHLDNG
2013-03-31,1797.35,CHOLAHLDNG
2013-05-02,1570.93,CHOLAHLDNG
2013-07-15,2321.58,CHOLAHLDNG
2013-08-02,1696.42,CHOLAHLDNG
2013-10-31,1858.56,CHOLAHLDNG
2014-03-31,2841.98,CHOLAHLDNG
2014-06-30,2939.84,CHOLAHLDNG
2014-07-15,2939.84,CHOLAHLDNG
2014-09-30,3034.79,CHOLAHLDNG
2014-12-31,2625.95,CHOLAHLDNG
2015-03-31,2741.24,CHOLAHLDNG
2015-06-30,2793.66,CHOLAHLDNG
2015-07-17,2793.66,CHOLAHLDNG
2015-09-30,2273.81,CHOLAHLDNG
2015-12-31,2085.12,CHOLAHLDNG
2016-03-31,1441.13,CHOLAHLDNG
2016-06-30,704.3,CHOLAHLDNG
2016-07-09,704.3,CHOLAHLDNG
2016-09-30,489.88,CHOLAHLDNG
2016-12-31,427.85,CHOLAHLDNG
2017-03-31,312.33,CHOLAHLDNG
2017-06-30,312.1,CHOLAHLDNG
2017-09-30,337.73,CHOLAHLDNG
2017-10-12,337.73,CHOLAHLDNG
2018-02-05,373.55,CHOLAHLDNG
2018-03-31,373.55,CHOLAHLDNG
2018-05-10,380.36,CHOLAHLDNG
2018-07-10,4419.93,CHOLAHLDNG
2018-12-31,4419.93,CHOLAHLDNG
2019-03-31,4419.87,CHOLAHLDNG
2019-05-03,4419.87,CHOLAHLDNG
2019-07-06,5799.65,CHOLAHLDNG
2019-08-01,5799.65,CHOLAHLDNG
2019-09-30,5799.65,CHOLAHLDNG
2019-11-09,6596.7,CHOLAHLDNG
2020-01-29,6834.71,CHOLAHLDNG
2020-03-31,6834.71,CHOLAHLDNG
2020-06-15,6558.84,CHOLAHLDNG
2020-07-22,6547.74,CHOLAHLDNG
2020-08-12,6870.76,CHOLAHLDNG
2020-09-30,6870.76,CHOLAHLDNG
2020-11-03,6978.57,CHOLAHLDNG
2021-02-05,6962.56,CHOLAHLDNG
2021-03-31,6962.56,CHOLAHLDNG
2021-05-14,7153.89,CHOLAHLDNG
2021-07-14,7153.77,CHOLAHLDNG
2021-08-04,6831.21,CHOLAHLDNG
2021-09-30,6831.21,CHOLAHLDNG
2021-11-02,6904.4,CHOLAHLDNG
2022-02-11,6928.12,CHOLAHLDNG
2022-03-31,6928.12,CHOLAHLDNG
2022-05-11,7522.72,CHOLAHLDNG
2022-07-20,7525.47,CHOLAHLDNG
2022-08-10,7858.23,CHOLAHLDNG
2022-09-30,7858.23,CHOLAHLDNG
2022-11-08,8064.71,CHOLAHLDNG
2023-02-09,8805.82,CHOLAHLDNG
2023-03-31,8805.82,CHOLAHLDNG
2023-05-12,9769.94,CHOLAHLDNG
2023-07-20,9779.1,CHOLAHLDNG
2023-08-10,10932.3,CHOLAHLDNG
2023-09-30,10932.3,CHOLAHLDNG
2023-11-09,12204.19,CHOLAHLDNG
2024-02-05,13503.7,CHOLAHLDNG
2024-03-31,13503.7,CHOLAHLDNG
2024-05-10,14708.91,CHOLAHLDNG
2024-07-20,14697.69,CHOLAHLDNG
2024-08-09,16007.48,CHOLAHLDNG
2024-09-30,16007.48,CHOLAHLDNG
2024-11-08,17177.89,CHOLAHLDNG
2025-02-07,18137.18,CHOLAHLDNG
2008-07-17,209.14,CIEINDIA
2009-03-31,228.35,CIEINDIA
2009-07-20,154.65,CIEINDIA
2010-03-31,147.9,CIEINDIA
2010-07-09,0.31,CIEINDIA
2011-03-31,-31.43,CIEINDIA
2011-08-04,182.96,CIEINDIA
2012-03-31,178.81,CIEINDIA
2012-10-04,217.55,CIEINDIA
2013-03-31,216.15,CIEINDIA
2013-07-29,44.98,CIEINDIA
2014-03-31,53.71,CIEINDIA
2014-09-07,121.29,CIEINDIA
2015-03-31,336.1,CIEINDIA
2015-09-01,481.43,CIEINDIA
2015-12-31,334.6,CIEINDIA
2016-06-10,390.11,CIEINDIA
2016-12-31,316.74,CIEINDIA
2017-04-12,556.2,CIEINDIA
2017-12-31,560.3,CIEINDIA
2018-03-24,832.8,CIEINDIA
2018-03-31,832.8,CIEINDIA
2018-06-30,832.8,CIEINDIA
2018-09-30,832.8,CIEINDIA
2018-12-31,822.8,CIEINDIA
2019-02-20,1042.32,CIEINDIA
2019-03-31,1074.55,CIEINDIA
2019-04-09,1074.55,CIEINDIA
2019-06-30,1074.55,CIEINDIA
2019-07-19,1053.01,CIEINDIA
2019-10-23,1050.44,CIEINDIA
2019-12-31,1050.44,CIEINDIA
2020-02-26,1000.74,CIEINDIA
2020-04-23,891.87,CIEINDIA
2020-06-02,891.87,CIEINDIA
2020-06-30,891.87,CIEINDIA
2020-07-21,543.93,CIEINDIA
2020-10-20,523.4,CIEINDIA
2020-12-31,523.4,CIEINDIA
2021-02-19,556.28,CIEINDIA
2021-03-31,556.28,CIEINDIA
2021-04-07,538.0,CIEINDIA
2021-04-29,675.29,CIEINDIA
2021-06-30,675.29,CIEINDIA
2021-07-21,1025.19,CIEINDIA
2021-10-14,1108.24,CIEINDIA
2021-12-31,1108.24,CIEINDIA
2022-02-22,1051.29,CIEINDIA
2022-03-30,987.2,CIEINDIA
2022-04-25,1036.64,CIEINDIA
2022-06-30,1036.64,CIEINDIA
2022-07-22,1082.18,CIEINDIA
2022-10-18,1113.38,CIEINDIA
2022-12-31,1113.38,CIEINDIA
2023-02-22,1232.72,CIEINDIA
2023-04-25,1338.06,CIEINDIA
2023-05-13,1338.06,CIEINDIA
2023-07-18,1410.85,CIEINDIA
2023-10-17,1468.94,CIEINDIA
2023-12-31,1468.94,CIEINDIA
2024-02-19,1505.42,CIEINDIA
2024-03-31,1505.42,CIEINDIA
2024-05-02,1520.81,CIEINDIA
2024-05-25,1520.81,CIEINDIA
2024-06-30,1520.81,CIEINDIA
2024-07-18,1522.4,CIEINDIA
2024-10-24,1513.91,CIEINDIA
2024-12-31,1513.91,CIEINDIA
2025-02-20,1492.92,CIEINDIA
2008-07-31,970.64,CIPLA
2009-03-31,975.3,CIPLA
2009-08-11,1103.09,CIPLA
2010-03-31,1005.49,CIPLA
2010-07-29,1427.41,CIPLA
2011-03-31,1526.0,CIPLA
2011-07-28,1465.46,CIPLA
2012-03-31,1497.22,CIPLA
2012-07-20,1834.67,CIPLA
2012-07-31,1834.67,CIPLA
2012-12-31,1834.67,CIPLA
2013-03-31,1771.98,CIPLA
2013-05-29,1771.98,CIPLA
2013-07-26,2433.37,CIPLA
2013-08-09,2433.37,CIPLA
2013-11-13,2453.07,CIPLA
2013-11-14,2453.07,CIPLA
2014-02-12,2393.96,CIPLA
2014-03-31,2398.42,CIPLA
2014-06-30,2222.25,CIPLA
2014-08-08,2222.25,CIPLA
2014-09-30,2163.08,CIPLA
2014-12-31,2245.2,CIPLA
2015-03-31,2327.25,CIPLA
2015-06-30,2850.1,CIPLA
2015-07-29,2850.1,CIPLA
2015-09-30,3085.14,CIPLA
2015-12-31,3021.2,CIPLA
2016-03-31,2687.89,CIPLA
2016-06-30,2219.28,CIPLA
2016-08-31,2219.28,CIPLA
2016-09-30,2110.44,CIPLA
2017-02-08,2411.02,CIPLA
2017-03-31,2411.02,CIPLA
2017-05-25,2704.51,CIPLA
2017-07-15,2547.12,CIPLA
2017-08-11,2865.94,CIPLA
2017-09-30,2865.94,CIPLA
2017-11-07,3075.72,CIPLA
2018-02-07,3116.18,CIPLA
2018-03-31,3116.18,CIPLA
2018-05-22,3184.03,CIPLA
2018-08-04,3009.88,CIPLA
2018-08-08,3282.67,CIPLA
2018-09-30,3282.67,CIPLA
2018-11-05,3199.74,CIPLA
2019-02-06,3114.35,CIPLA
2019-03-31,3114.35,CIPLA
2019-05-22,3573.88,CIPLA
2019-07-22,3385.55,CIPLA
2019-08-07,3660.41,CIPLA
2019-09-30,3660.41,CIPLA
2019-11-06,3835.64,CIPLA
2020-02-05,3879.9,CIPLA
2020-03-31,3879.9,CIPLA
2020-05-15,3550.19,CIPLA
2020-08-05,3421.58,CIPLA
2020-08-07,3681.37,CIPLA
2020-09-30,3681.37,CIPLA
2020-11-06,3901.39,CIPLA
2021-01-29,4388.75,CIPLA
2021-03-31,4388.75,CIPLA
2021-05-14,4518.42,CIPLA
2021-08-02,4466.4,CIPLA
2021-08-05,4815.05,CIPLA
2021-09-30,4815.05,CIPLA
2021-10-26,4871.88,CIPLA
2022-01-25,4876.32,CIPLA
2022-03-31,4876.32,CIPLA
2022-05-10,4833.69,CIPLA
2022-07-29,4669.65,CIPLA
2022-08-03,4669.65,CIPLA
2022-09-30,4669.65,CIPLA
2022-11-04,4808.06,CIPLA
2023-01-25,5007.79,CIPLA
2023-03-31,5007.79,CIPLA
2023-05-12,5502.42,CIPLA
2023-07-20,5378.45,CIPLA
2023-07-26,5885.84,CIPLA
2023-09-30,5885.84,CIPLA
2023-10-27,6370.63,CIPLA
2024-01-22,6780.8,CIPLA
2024-03-31,6780.8,CIPLA
2024-05-10,7037.62,CIPLA
2024-07-26,7283.41,CIPLA
2024-07-27,7283.41,CIPLA
2024-09-30,7283.41,CIPLA
2024-10-29,7449.54,CIPLA
2025-01-28,7727.91,CIPLA
2021-08-09,285.15,CLEAN
2021-09-30,285.15,CLEAN
2021-11-11,285.15,CLEAN
2022-02-07,314.62,CLEAN
2022-03-31,314.62,CLEAN
2022-05-28,329.86,CLEAN
2022-07-12,330.15,CLEAN
2022-07-27,345.14,CLEAN
2022-09-30,345.14,CLEAN
2022-10-20,368.08,CLEAN
2023-02-02,405.27,CLEAN
2023-03-31,405.27,CLEAN
2023-05-18,431.92,CLEAN
2023-07-14,432.37,CLEAN
2023-08-03,428.32,CLEAN
2023-09-30,428.32,CLEAN
2023-11-02,408.86,CLEAN
2024-02-03,382.49,CLEAN
2024-03-31,382.49,CLEAN
2024-05-15,373.35,CLEAN
2024-08-01,388.38,CLEAN
2024-08-13,388.38,CLEAN
2024-09-30,388.38,CLEAN
2024-11-07,408.3,CLEAN
2025-01-30,417.62,CLEAN
2010-12-31,15463.49,COALINDIA
2011-03-31,18349.74,COALINDIA
2011-08-10,18310.3,COALINDIA
2011-08-12,20546.32,COALINDIA
2011-11-12,21795.77,COALINDIA
2012-02-13,23573.78,COALINDIA
2012-03-31,23573.78,COALINDIA
2012-05-28,23204.71,COALINDIA
2012-08-13,23707.9,COALINDIA
2012-08-23,23707.9,COALINDIA
2012-11-09,24386.37,COALINDIA
2013-02-13,24603.04,COALINDIA
2013-03-31,24603.04,COALINDIA
2013-05-27,26814.84,COALINDIA
2013-08-03,26106.42,COALINDIA
2013-08-06,26106.42,COALINDIA
2013-11-13,26128.67,COALINDIA
2014-02-12,25766.15,COALINDIA
2014-03-31,24932.54,COALINDIA
2014-06-30,25216.47,COALINDIA
2014-08-05,25216.47,COALINDIA
2014-09-30,24331.42,COALINDIA
2014-12-31,23707.12,COALINDIA
2015-03-31,23906.04,COALINDIA
2015-06-30,23704.63,COALINDIA
2015-08-18,23704.63,COALINDIA
2015-09-30,24436.05,COALINDIA
2015-12-31,25003.6,COALINDIA
2016-03-31,25003.6,COALINDIA
2016-05-28,24651.86,COALINDIA
2016-06-30,23777.23,COALINDIA
2016-08-26,23777.23,COALINDIA
2016-09-30,21118.56,COALINDIA
2017-02-11,19858.52,COALINDIA
2017-03-31,19858.52,COALINDIA
2017-05-29,17762.25,COALINDIA
2017-08-14,17105.38,COALINDIA
2017-08-18,17105.38,COALINDIA
2017-09-30,17105.38,COALINDIA
2017-11-11,16782.59,COALINDIA
2018-02-10,17305.65,COALINDIA
2018-03-31,14269.63,COALINDIA
2018-06-30,16485.6,COALINDIA
2018-08-11,16485.6,COALINDIA
2018-09-30,20568.02,COALINDIA
2018-12-31,23027.68,COALINDIA
2019-03-31,23027.68,COALINDIA
2019-05-30,30840.91,COALINDIA
2019-07-22,30843.84,COALINDIA
2019-08-13,31658.21,COALINDIA
2019-09-30,31658.21,COALINDIA
2019-11-11,30974.24,COALINDIA
2020-02-11,29403.25,COALINDIA
2020-03-31,29403.25,COALINDIA
2020-06-26,28025.08,COALINDIA
2020-08-31,28025.62,COALINDIA
2020-09-02,24098.91,COALINDIA
2020-09-30,24098.91,COALINDIA
2020-11-11,23919.2,COALINDIA
2021-02-11,23351.55,COALINDIA
2021-03-31,23351.55,COALINDIA
2021-06-14,22369.35,COALINDIA
2021-08-10,24057.46,COALINDIA
2021-08-17,24057.46,COALINDIA
2021-09-30,24057.46,COALINDIA
2021-11-12,23716.04,COALINDIA
2022-02-14,25377.63,COALINDIA
2022-03-31,25377.63,COALINDIA
2022-05-25,28586.43,COALINDIA
2022-07-30,28601.92,COALINDIA
2022-08-10,36284.0,COALINDIA
2022-09-30,36284.0,COALINDIA
2022-11-07,40464.71,COALINDIA
2023-01-31,45049.09,COALINDIA
2023-03-31,45049.09,COALINDIA
2023-05-07,45804.7,COALINDIA
2023-07-31,50763.72,COALINDIA
2023-08-08,47673.21,COALINDIA
2023-09-30,47673.21,COALINDIA
2023-11-10,50885.34,COALINDIA
2024-02-12,54285.44,COALINDIA
2024-03-31,54285.44,COALINDIA
2024-05-02,56317.41,COALINDIA
2024-07-30,56348.55,COALINDIA
2024-07-31,57536.07,COALINDIA
2024-09-30,57536.07,COALINDIA
2024-10-25,55683.51,COALINDIA
2025-01-27,54755.33,COALINDIA
2018-07-18,647.06,COCHINSHIP
2018-11-12,647.06,COCHINSHIP
2018-12-31,647.06,COCHINSHIP
2019-03-31,646.67,COCHINSHIP
2019-05-21,646.67,COCHINSHIP
2019-07-17,790.19,COCHINSHIP
2019-07-29,831.61,COCHINSHIP
2019-09-30,831.61,COCHINSHIP
2019-11-12,872.9,COCHINSHIP
2020-02-11,917.23,COCHINSHIP
2020-03-31,917.23,COCHINSHIP
2020-06-20,951.62,COCHINSHIP
2020-08-10,823.75,COCHINSHIP
2020-09-14,823.75,COCHINSHIP
2020-09-30,823.75,COCHINSHIP
2020-11-12,709.09,COCHINSHIP
2021-02-12,787.88,COCHINSHIP
2021-03-31,787.88,COCHINSHIP
2021-06-11,906.61,COCHINSHIP
2021-08-10,892.92,COCHINSHIP
2021-09-07,892.92,COCHINSHIP
2021-09-30,892.92,COCHINSHIP
2021-11-11,929.28,COCHINSHIP
2022-02-10,802.9,COCHINSHIP
2022-03-31,802.9,COCHINSHIP
2022-05-20,885.47,COCHINSHIP
2022-08-10,906.14,COCHINSHIP
2022-09-09,906.14,COCHINSHIP
2022-09-30,906.14,COCHINSHIP
2022-11-10,896.8,COCHINSHIP
2023-02-10,864.02,COCHINSHIP
2023-03-31,864.02,COCHINSHIP
2023-05-19,460.15,COCHINSHIP
2023-08-11,535.51,COCHINSHIP
2023-09-07,535.51,COCHINSHIP
2023-09-30,535.51,COCHINSHIP
2023-11-07,618.46,COCHINSHIP
2024-01-30,814.67,COCHINSHIP
2024-03-31,814.67,COCHINSHIP
2024-05-24,1178.92,COCHINSHIP
2024-08-08,1277.5,COCHINSHIP
2024-09-09,1277.5,COCHINSHIP
2024-09-30,1277.5,COCHINSHIP
2024-11-07,1296.02,COCHINSHIP
2025-02-06,1212.43,COCHINSHIP
2005-12-31,107.8,COFORGE
2006-03-31,117.8,COFORGE
2006-06-30,131.9,COFORGE
2006-07-27,131.9,COFORGE
2006-09-30,148.3,COFORGE
2006-12-31,170.2,COFORGE
2007-03-31,194.9,COFORGE
2007-06-30,203.9,COFORGE
2007-07-06,203.9,COFORGE
2007-09-30,209.6,COFORGE
2007-12-31,207.6,COFORGE
2008-03-31,189.7,COFORGE
2008-06-30,192.8,COFORGE
2008-07-09,192.8,COFORGE
2008-09-30,197.3,COFORGE
2008-12-31,181.5,COFORGE
2009-03-31,181.3,COFORGE
2009-06-30,160.5,COFORGE
2009-09-30,153.9,COFORGE
2009-12-31,168.5,COFORGE
2010-03-31,178.0,COFORGE
2010-06-18,179.63,COFORGE
2010-06-30,203.4,COFORGE
2010-09-30,217.0,COFORGE
2010-12-31,232.7,COFORGE
2011-03-31,249.1,COFORGE
2011-06-07,247.66,COFORGE
2011-06-30,257.4,COFORGE
2011-09-30,262.9,COFORGE
2011-12-31,293.4,COFORGE
2012-03-31,296.5,COFORGE
2012-06-08,297.38,COFORGE
2012-06-30,327.8,COFORGE
2012-09-30,334.6,COFORGE
2012-12-31,333.0,COFORGE
2013-03-31,352.05,COFORGE
2013-06-11,349.85,COFORGE
2013-06-30,354.85,COFORGE
2013-09-30,388.35,COFORGE
2013-12-31,383.25,COFORGE
2014-03-31,381.38,COFORGE
2014-06-12,380.12,COFORGE
2014-06-30,363.58,COFORGE
2014-09-30,338.68,COFORGE
2014-12-31,341.48,COFORGE
2015-03-31,350.2,COFORGE
2015-06-30,381.2,COFORGE
2015-07-11,381.2,COFORGE
2015-09-30,419.9,COFORGE
2015-12-31,457.2,COFORGE
2016-03-31,491.4,COFORGE
2016-06-30,490.8,COFORGE
2016-07-09,490.8,COFORGE
2016-09-30,488.4,COFORGE
2017-01-17,483.1,COFORGE
2017-03-31,506.1,COFORGE
2017-07-20,512.9,COFORGE
2017-08-22,512.9,COFORGE
2017-09-30,512.9,COFORGE
2017-10-18,525.0,COFORGE
2018-01-19,533.6,COFORGE
2018-03-31,533.6,COFORGE
2018-05-04,540.4,COFORGE
2018-07-18,575.7,COFORGE
2018-09-01,575.7,COFORGE
2018-09-30,575.7,COFORGE
2018-10-17,632.1,COFORGE
2019-01-18,683.0,COFORGE
2019-03-31,683.0,COFORGE
2019-05-04,702.0,COFORGE
2019-07-23,707.6,COFORGE
2019-08-24,707.6,COFORGE
2019-09-30,707.6,COFORGE
2019-10-23,722.7,COFORGE
2020-01-29,749.3,COFORGE
2020-03-31,749.3,COFORGE
2020-05-05,791.0,COFORGE
2020-07-03,780.7,COFORGE
2020-07-28,809.0,COFORGE
2020-09-30,809.0,COFORGE
2020-10-22,809.7,COFORGE
2021-01-28,806.3,COFORGE
2021-03-31,806.3,COFORGE
2021-05-06,812.1,COFORGE
2021-07-07,813.7,COFORGE
2021-07-28,862.5,COFORGE
2021-09-30,862.5,COFORGE
2021-10-25,942.4,COFORGE
2022-01-27,1044.3,COFORGE
2022-03-31,1044.3,COFORGE
2022-05-11,1153.7,COFORGE
2022-07-22,1228.8,COFORGE
2022-08-01,1228.8,COFORGE
2022-09-30,1228.8,COFORGE
2022-10-20,1297.0,COFORGE
2023-01-20,1380.2,COFORGE
2023-03-31,1380.2,COFORGE
2023-04-27,1342.6,COFORGE
2023-06-13,1343.9,COFORGE
2023-07-20,1362.0,COFORGE
2023-09-30,1362.0,COFORGE
2023-10-19,1361.2,COFORGE
2024-01-22,1380.0,COFORGE
2024-03-31,1380.0,COFORGE
2024-05-02,1477.5,COFORGE
2024-07-22,1474.2,COFORGE
2024-08-02,1474.2,COFORGE
2024-09-30,1474.2,COFORGE
2024-10-22,1592.6,COFORGE
2025-01-22,1685.1,COFORGE
2006-06-23,227.81,COLPAL
2007-03-31,283.92,COLPAL
2007-06-02,265.25,COLPAL
2008-03-31,216.14,COLPAL
2008-06-21,328.24,COLPAL
2009-03-31,330.09,COLPAL
2009-06-26,380.29,COLPAL
2010-03-31,375.7,COLPAL
2010-06-19,529.94,COLPAL
2007-08-06,975.58,CONCOR
2008-03-31,975.58,CONCOR
2008-08-04,1041.51,CONCOR
2009-03-31,1029.28,CONCOR
2009-09-14,1126.03,CONCOR
2010-03-31,1138.25,CONCOR
2010-08-31,1140.69,CONCOR
2011-03-31,1140.62,CONCOR
2011-09-06,1212.57,CONCOR
2012-03-31,1212.86,CONCOR
2012-08-24,1336.92,CONCOR
2013-03-31,1336.46,CONCOR
2013-08-02,1381.99,CONCOR
2014-03-31,1380.82,CONCOR
2014-08-07,1509.58,CONCOR
2015-03-31,1510.26,CONCOR
2015-08-14,1748.45,CONCOR
2016-03-31,1749.19,CONCOR
2016-08-18,1689.82,CONCOR
2017-03-31,1688.25,CONCOR
2017-08-28,1555.08,CONCOR
2018-03-31,1555.13,CONCOR
2018-06-30,1555.13,CONCOR
2018-08-27,1833.44,CONCOR
2018-12-31,1833.44,CONCOR
2019-03-31,1832.69,CONCOR
2019-04-30,1832.69,CONCOR
2019-08-03,2153.58,CONCOR
2019-09-30,2153.58,CONCOR
2019-10-30,2036.27,CONCOR
2020-02-07,1990.43,CONCOR
2020-03-31,1990.43,CONCOR
2020-06-25,1947.24,CONCOR
2020-08-07,1691.13,CONCOR
2020-09-05,1691.13,CONCOR
2020-11-05,1594.85,CONCOR
2021-02-04,1604.39,CONCOR
2021-03-31,1604.39,CONCOR
2021-05-21,1317.21,CONCOR
2021-07-29,1595.87,CONCOR
2021-09-06,1595.87,CONCOR
2021-09-30,1595.87,CONCOR
2021-10-21,1710.18,CONCOR
2022-01-20,1776.42,CONCOR
2022-03-31,1776.42,CONCOR
2022-05-19,1994.36,CONCOR
2022-08-04,2046.57,CONCOR
2022-09-07,2046.57,CONCOR
2022-09-30,2046.57,CONCOR
2022-11-10,2101.79,CONCOR
2023-01-23,2120.94,CONCOR
2023-03-31,2120.94,CONCOR
2023-05-18,2178.95,CONCOR
2023-08-10,2108.65,CONCOR
2023-09-04,2108.65,CONCOR
2023-09-30,2108.65,CONCOR
2023-11-02,2209.86,CONCOR
2023-12-31,2209.86,CONCOR
2024-01-24,2282.19,CONCOR
2024-03-31,2282.19,CONCOR
2024-05-16,2328.28,CONCOR
2024-08-08,2386.8,CONCOR
2024-08-31,2386.8,CONCOR
2024-09-30,2386.8,CONCOR
2024-10-29,2446.32,CONCOR
2025-01-30,2397.98,CONCOR
2023-09-06,377.61,CONCORDBIO
2023-09-30,377.61,CONCORDBIO
2023-11-08,377.61,CONCORDBIO
2024-02-08,465.05,CONCORDBIO
2024-03-31,465.05,CONCORDBIO
2024-05-23,468.71,CONCORDBIO
2024-06-08,455.26,CONCORDBIO
2024-08-09,476.82,CONCORDBIO
2024-09-30,476.82,CONCORDBIO
2024-11-11,496.73,CONCORDBIO
2025-02-13,494.11,CONCORDBIO
2006-06-30,192.78,COROMANDEL
2006-09-30,192.78,COROMANDEL
2006-12-31,192.78,COROMANDEL
2007-03-31,233.97,COROMANDEL
2007-06-30,276.42,COROMANDEL
2007-07-05,276.42,COROMANDEL
2007-09-30,354.27,COROMANDEL
2007-12-31,443.45,COROMANDEL
2008-03-31,455.98,COROMANDEL
2008-06-30,554.73,COROMANDEL
2008-07-04,554.73,COROMANDEL
2008-09-30,665.33,COROMANDEL
2008-12-31,763.03,COROMANDEL
2009-03-31,858.7,COROMANDEL
2009-06-30,790.77,COROMANDEL
2009-07-04,790.77,COROMANDEL
2009-09-30,825.6,COROMANDEL
2009-12-31,825.85,COROMANDEL
2010-03-31,846.19,COROMANDEL
2010-06-30,948.93,COROMANDEL
2010-07-05,948.93,COROMANDEL
2010-09-30,1168.21,COROMANDEL
2010-12-31,1178.95,COROMANDEL
2011-03-31,1135.05,COROMANDEL
2011-06-27,1174.39,COROMANDEL
2011-07-21,1193.89,COROMANDEL
2011-10-18,1065.57,COROMANDEL
2012-01-23,1077.62,COROMANDEL
2012-03-31,1077.62,COROMANDEL
2012-04-23,1132.48,COROMANDEL
2012-07-02,1185.29,COROMANDEL
2012-07-23,1092.31,COROMANDEL
2012-10-22,1032.99,COROMANDEL
2013-01-24,909.09,COROMANDEL
2013-03-31,909.09,COROMANDEL
2013-04-23,838.01,COROMANDEL
2013-07-04,840.27,COROMANDEL
2013-07-23,734.16,COROMANDEL
2013-10-22,678.17,COROMANDEL
2014-01-24,767.39,COROMANDEL
2014-03-31,866.0,COROMANDEL
2014-06-30,879.12,COROMANDEL
2014-07-02,879.12,COROMANDEL
2014-09-30,929.12,COROMANDEL
2014-12-31,935.27,COROMANDEL
2015-03-31,910.08,COROMANDEL
2015-06-30,880.1,COROMANDEL
2015-07-11,880.1,COROMANDEL
2015-09-30,851.43,COROMANDEL
2015-12-31,794.6,COROMANDEL
2016-03-31,832.86,COROMANDEL
2016-06-30,825.03,COROMANDEL
2016-07-02,825.03,COROMANDEL
2016-09-30,895.85,COROMANDEL
2016-12-31,963.32,COROMANDEL
2017-03-31,1036.79,COROMANDEL
2017-07-04,1034.23,COROMANDEL
2017-07-28,1117.4,COROMANDEL
2017-09-30,1117.4,COROMANDEL
2017-10-24,1307.2,COROMANDEL
2018-01-31,1398.39,COROMANDEL
2018-03-31,1398.39,COROMANDEL
2018-04-24,1315.51,COROMANDEL
2018-07-04,1319.42,COROMANDEL
2018-07-27,1356.71,COROMANDEL
2018-09-30,1356.71,COROMANDEL
2018-10-26,1439.78,COROMANDEL
2019-01-31,1415.07,COROMANDEL
2019-03-31,1415.07,COROMANDEL
2019-04-23,1480.97,COROMANDEL
2019-06-28,1487.44,COROMANDEL
2019-07-22,1463.6,COROMANDEL
2019-09-30,1463.6,COROMANDEL
2019-10-22,1510.92,COROMANDEL
2020-01-31,1636.95,COROMANDEL
2020-03-31,1636.95,COROMANDEL
2020-05-26,1771.8,COROMANDEL
2020-07-03,1777.21,COROMANDEL
2020-07-24,1992.42,COROMANDEL
2020-09-30,1992.42,COROMANDEL
2020-11-02,2122.34,COROMANDEL
2020-12-31,2122.34,COROMANDEL
2021-02-01,2190.9,COROMANDEL
2021-03-31,2190.9,COROMANDEL
2021-04-29,2064.73,COROMANDEL
2021-07-05,2069.55,COROMANDEL
2021-07-26,2146.54,COROMANDEL
2021-09-30,2146.54,COROMANDEL
2021-10-28,2056.22,COROMANDEL
2022-02-03,2118.58,COROMANDEL
2022-03-31,2118.58,COROMANDEL
2022-04-28,2297.87,COROMANDEL
2022-07-06,2304.39,COROMANDEL
2022-07-27,2530.81,COROMANDEL
2022-09-30,2530.81,COROMANDEL
2022-11-03,2856.94,COROMANDEL
2023-02-02,3095.07,COROMANDEL
2023-03-31,3095.07,COROMANDEL
2023-05-15,3072.8,COROMANDEL
2023-07-07,3062.89,COROMANDEL
2023-07-27,3082.39,COROMANDEL
2023-09-30,3082.39,COROMANDEL
2023-10-26,3093.46,COROMANDEL
2024-01-30,2690.67,COROMANDEL
2024-03-31,2690.67,COROMANDEL
2024-04-25,2603.58,COROMANDEL
2024-07-17,2597.91,COROMANDEL
2024-08-07,2397.95,COROMANDEL
2024-09-30,2397.95,COROMANDEL
2024-10-24,2325.11,COROMANDEL
2025-01-30,2744.68,COROMANDEL
2021-03-31,400.18,CRAFTSMAN
2021-05-05,400.18,CRAFTSMAN
